time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,horizontalError,depthError,magError,magNst,tipo sismicidad
2015-12-13T14:35:42.420Z,-34.247,-70.076,10,4.3,mb,,167,0.689,0.98,us,us20004gw9,"69 km WNW of Coquimbo, Chile",5,1.9,0.161,11,1
2015-12-13T14:25:44.000Z,-34.247,-70.054,13.2,4.1,mb,,,,1,us,us20004gw8,"84 km WSW of Coquimbo, Chile",5.4,2.5,0.371,2,1
2015-12-13T12:08:29.000Z,-34.245,-72.378,32.1,4,mb,,,,0.84,us,us20004gvz,"39 km W of Ovalle, Chile",6.8,5.2,0.26,4,1
2015-12-13T01:17:39.890Z,-34.245,-72.145,10.42,4.1,mb,,195,1.085,0.83,us,us20004gub,"86 km W of Illapel, Chile",7.7,7,0.261,4,1
2015-12-12T20:49:36.290Z,-34.245,-71.866,33.64,4.2,mb,,189,0.026,0.96,us,us20004gst,"44 km WSW of Ovalle, Chile",6.1,1.6,0.263,4,1
2015-12-12T15:08:58.220Z,-34.244,-72.259,41.27,4.6,mwr,,152,0.011,1.04,us,us20004grc,"53 km NNW of Talca, Chile",6.5,4.9,0.058,29,1
2015-12-12T10:09:01.570Z,-34.244,-71.884,10,4.1,mb,,156,1.071,0.52,us,us20004hk6,"86 km W of Illapel, Chile",5.4,1.8,0.185,8,1
2015-12-12T00:45:35.270Z,-34.241,-72.416,15.34,4.5,mwr,,144,0.917,0.65,us,us20004gn3,"98 km WNW of Iquique, Chile",3.3,4.5,0.045,48,1
2015-12-11T23:14:03.190Z,-34.24,-72.122,32.75,4,mwr,,179,0.921,0.76,us,us20004gmr,"98 km WNW of Iquique, Chile",5.4,8.8,0.047,43,1
2015-12-11T00:18:36.380Z,-34.237,-72.257,11.75,4.1,mwr,,190,0.474,0.58,us,us20004gas,"88 km WNW of Ovalle, Chile",5.9,3,0.046,46,1
2015-12-10T00:37:38.110Z,-34.2364,-72.3102,48.96,4.4,mb,,138,0.393,0.63,us,us20004g1w,"46 km SSW of Ovalle, Chile",4.7,5.6,0.138,15,1
2015-12-09T09:14:02.660Z,-34.235,-72.23,22.36,4.3,mwr,,115,0.192,0.73,us,us20004ft1,"63 km W of Ovalle, Chile",5.6,4,0.046,45,1
2015-12-09T01:11:42.640Z,-34.234,-72.23,28.71,4.4,mb,,151,0.18,0.73,us,us20004g1u,"49 km SW of Ovalle, Chile",7.7,3.7,0.241,5,1
2015-12-08T13:32:48.840Z,-34.233,-71.917,27.29,4.2,mwr,,125,0.274,0.62,us,us10004552,"72 km WSW of Ovalle, Chile",6,4.9,0.051,37,1
2015-12-08T12:56:07.420Z,-34.232,-72.33,25,5.6,mww,,48,0.168,0.75,us,us1000454p,"57 km WSW of Ovalle, Chile",2.9,1.7,,,1
2015-12-07T18:03:10.000Z,-34.231,-71.993,99.6,4.9,mb,,,,1.14,us,us100044sw,"42 km SE of Arica, Chile",5.9,4.1,0.061,85,0
2015-12-07T17:41:15.660Z,-34.231,-70.539,12.58,4.6,mwr,,88,0.581,1.22,us,us100044sc,"89 km WSW of Coquimbo, Chile",5.3,4,0.046,45,1
2015-12-07T07:51:11.430Z,-34.229,-71.022,49.53,5.5,mwr,,57,0.743,0.91,us,us100044k5,"27 km NNW of Illapel, Chile",5.2,4.2,,,1
2015-12-06T17:55:29.460Z,-34.228,-71.877,35,4.4,mb,,192,0.826,0.71,us,us100044gq,"71 km WNW of Illapel, Chile",3.8,2,0.31,3,1
2015-12-05T14:55:04.180Z,-34.228,-71.246,52.31,4,mb,,159,0.012,0.72,us,us100044ak,"42 km WSW of Ovalle, Chile",8.9,6.3,0.519,1,1
2015-12-05T10:29:18.780Z,-34.228,-70.3,26.51,4.6,mwr,,132,0.315,0.73,us,us100044a4,"56 km SSW of Tocopilla, Chile",4.4,4.4,0.045,48,1
2015-12-04T08:44:38.670Z,-34.227,-71.768,45.13,4.4,mwr,,65,0.168,0.74,us,us1000439f,"33 km SW of Ovalle, Chile",6.8,5.2,0.055,32,1
2015-12-04T04:56:17.430Z,-34.226,-72.31,14.46,4.2,mwr,,116,0.435,0.53,us,us1000438f,"88 km W of Ovalle, Chile",3.8,3.9,0.043,51,1
2015-12-03T14:48:15.580Z,-34.225,-71.751,10,4.4,mb,,196,0.647,1.11,us,us1000431j,"111 km W of Ovalle, Chile",2.8,1.9,0.31,3,1
2015-12-03T13:54:11.590Z,-34.223,-72.286,10,4.2,mb,,192,1.237,0.96,us,us1000431c,"107 km W of Illapel, Chile",7.1,1.9,0.305,3,1
2015-12-03T11:36:10.260Z,-34.223,-70.036,40.06,4.2,mb,,195,1.127,0.64,us,us1000430s,"77 km WSW of Ovalle, Chile",9.2,7.4,0.526,1,1
2015-12-03T08:32:46.130Z,-34.221,-72.262,34.82,4.5,mwr,,57,0.41,0.47,us,us100042yl,"39 km NW of Coquimbo, Chile",4.9,3.9,0.045,48,1
2015-12-03T03:56:47.080Z,-34.22,-72.166,10,4.2,mwr,,93,0.664,0.85,us,us100042wz,"84 km WSW of Coquimbo, Chile",4.7,1.9,0.053,34,1
2015-12-03T00:25:19.270Z,-34.218,-70.139,33.69,4.2,mb,,194,0.986,0.31,us,us100042vz,"77 km W of Illapel, Chile",6.8,9.9,0.306,3,1
2015-12-02T22:05:32.760Z,-34.216,-72.048,6.46,4.2,mwr,,151,0.466,1.11,us,us100042uc,"89 km W of Ovalle, Chile",4.9,4.2,0.058,29,1
2015-12-02T09:38:27.990Z,-34.216,-72.022,10,4.8,mwr,,88,0.496,0.69,us,us100042n3,"88 km WSW of Coquimbo, Chile",4.9,1.8,0.046,46,1
2015-12-01T15:31:33.200Z,-34.215,-71.635,23.28,4.1,ml,,189,0.284,0.91,us,us100042g6,"56 km WNW of Ovalle, Chile",6,4.1,,,1
2015-12-01T14:29:22.540Z,-34.213,-72.143,32.48,4.2,mb,,129,0.098,0.82,us,us100042fu,"47 km W of Ovalle, Chile",5.5,2.7,0.263,4,1
2015-12-01T12:08:33.530Z,-34.212,-72.301,35.44,4.7,mwr,,83,0.381,1.09,us,us100042ev,"43 km SSW of Coquimbo, Chile",5.6,5.6,0.052,36,1
2015-12-01T07:26:14.130Z,-34.209,-72.151,40.19,4.7,mwr,,80,0.933,0.79,us,us100042dx,"29 km W of Illapel, Chile",6.3,5.2,0.052,36,1
2015-12-01T03:04:03.790Z,-34.208,-72.238,30.91,4.1,mwr,,82,0.212,0.83,us,us100042cy,"49 km WNW of Ovalle, Chile",5.9,4.4,0.05,39,1
2015-11-29T00:47:50.000Z,-34.207,-72.02,17.4,4.3,mb,,,,1.19,us,us10004dve,"43 km NW of Ovalle, Chile",4.1,5.3,0.265,4,1
2015-11-28T20:21:32.640Z,-34.205,-71.832,11.2,4.2,mwr,,145,0.874,0.68,us,us100041xr,"93 km WNW of Iquique, Chile",3.5,4.6,0.054,33,1
2015-11-28T19:10:22.240Z,-34.205,-71.711,144.13,4.4,mb,,135,0.273,0.73,us,us100042qi,"51 km SE of Palca, Peru",7.6,5.8,0.202,7,0
2015-11-28T06:08:34.740Z,-34.205,-70.612,22.15,4.5,mb,,143,0.144,0.75,us,us100041um,"58 km W of Ovalle, Chile",6.6,4.9,0.131,24,1
2015-11-28T05:44:40.060Z,-34.204,-72.437,10,5.6,mww,,53,0.539,0.84,us,us100041ui,"90 km WSW of Coquimbo, Chile",3.6,1.8,,,1
2015-11-27T21:45:13.000Z,-34.203,-72.273,38.9,4.7,mwr,,,,1.46,us,us100041th,"74 km N of Taltal, Chile",6.6,4.9,0.04,59,1
2015-11-27T21:00:22.920Z,-34.202,-72.299,34,6.2,mww,,44,0.269,1.2,us,us100041t7,"65 km N of Taltal, Chile",5.6,1.7,,,1
2015-11-26T05:08:28.540Z,-34.202,-72.011,25.13,4,mwr,,88,0.218,0.74,us,us100041et,"66 km W of Ovalle, Chile",4.5,3,0.066,22,1
2015-11-25T20:57:58.930Z,-34.201,-72.353,10,4.6,mb,,98,0.942,1.26,us,us100041c0,"98 km NW of Coquimbo, Chile",4.2,1.8,0.165,11,1
2015-11-25T19:55:54.090Z,-34.199,-72.104,10,4.3,mb,,143,0.964,0.67,us,us100041b9,"102 km NW of Coquimbo, Chile",4.2,1.8,0.375,2,1
2015-11-25T16:22:00.080Z,-34.199,-72.049,134.61,4.1,mb,,134,0.796,0.78,us,us1000419h,"56 km E of Coihueco, Chile",10.2,9.7,0.303,3,0
2015-11-24T23:42:07.020Z,-34.197,-70.08,15.42,4.7,mb,,119,1.075,0.66,us,us1000410u,"71 km W of Illapel, Chile",6.6,5.4,0.318,3,1
2015-11-24T21:19:56.120Z,-34.195,-72.367,10,4.6,mb,,121,1.242,1.17,us,us100040vb,"100 km WSW of Illapel, Chile",5.3,1.5,0.117,22,1
2015-11-24T15:58:27.990Z,-34.195,-72.241,16.52,4.2,mb,,194,0.784,0.65,us,us100040t5,"92 km SW of San Antonio, Chile",4.5,9.7,0.372,3,1
2015-11-24T11:21:03.130Z,-34.195,-71.124,11.06,4.2,mwr,,150,1.257,0.55,us,us100040pr,"103 km WSW of Illapel, Chile",6,4.7,0.047,43,1
2015-11-24T09:14:15.800Z,-34.194,-72.219,10.13,5,mww,,132,1.2,1.39,us,us100040mw,"92 km WSW of Illapel, Chile",6.3,3.5,,,1
2015-11-24T04:46:58.770Z,-34.193,-72.12,3.45,4.2,mb,,145,1.25,0.45,us,us100040mh,"99 km WSW of Illapel, Chile",5.2,4.9,0.215,6,1
2015-11-23T04:37:48.020Z,-34.193,-70.151,24.05,4,mwr,,82,0.886,0.7,us,us100040fv,"72 km W of Illapel, Chile",1.9,4.7,0.047,44,1
2015-11-22T12:49:02.310Z,-34.1896,-72.272,53.73,4.3,mb,,103,0.172,1.01,us,us100040bh,"27 km WSW of Ovalle, Chile",4,6.4,0.178,9,1
2015-11-22T05:57:37.430Z,-34.188,-72.28,10,4.7,mb,,91,0.413,0.99,us,us1000409y,"75 km SW of Coquimbo, Chile",4.7,1.8,0.126,19,1
2015-11-22T03:01:26.900Z,-34.188,-71.608,22.88,4.4,mb,,129,0.274,1.04,us,us10004099,"70 km W of Ovalle, Chile",6.9,11.7,0.538,1,1
2015-11-21T23:05:30.650Z,-34.1875,-72.1908,27,5.8,mww,,43,0.15,0.91,us,us10004077,"54 km W of Ovalle, Chile",5.6,1.7,,,1
2015-11-21T22:16:58.540Z,-34.187,-72.414,27.06,4.4,mb,,105,0.162,0.84,us,us1000418f,"56 km W of Ovalle, Chile",5.7,2.5,0.134,16,1
2015-11-21T22:12:35.960Z,-34.187,-72.298,22.97,4.1,mwr,,114,0.204,0.84,us,us1000406r,"60 km W of Ovalle, Chile",5.5,3.7,0.057,30,1
2015-11-21T19:37:58.380Z,-34.187,-70.896,30.09,4.3,mwr,,138,0.876,0.9,us,us10004057,"53 km W of Illapel, Chile",4.6,3.8,0.063,24,1
2015-11-21T16:11:34.000Z,-34.186,-72.289,46.9,4.3,mb,,,,0.71,us,us1000404c,"28 km W of Rauco, Chile",5.8,3.1,0.267,4,1
2015-11-21T00:12:34.630Z,-34.184,-70.12,107.28,4.4,mb,,40,0.367,0.76,us,us100040al,"41 km ESE of Los Andes, Chile",3.7,4.5,0.13,17,0
2015-11-19T23:38:25.630Z,-34.183,-72.107,117.85,4,mb,,129,0.48,0.64,us,us10003zpm,"57 km SE of Linares, Chile",7,8.6,0.144,13,0
2015-11-19T20:29:29.860Z,-34.183,-71.793,24.11,4.1,mwr,,163,0.525,0.48,us,us10003zmr,"95 km WSW of Ovalle, Chile",7.8,6.2,0.063,24,1
2015-11-19T07:47:27.390Z,-34.183,-70.321,8.21,4.5,mb,,137,0.526,0.67,us,us10003zh0,"86 km WSW of Coquimbo, Chile",4.9,6.1,0.241,5,1
2015-11-19T05:02:24.780Z,-34.1825,-72.1958,27.86,4.1,mb,,150,0.434,0.69,us,us10003zg3,"43 km SW of Coquimbo, Chile",5.2,6.1,0.184,8,1
2015-11-18T02:32:43.320Z,-34.182,-72.453,48.58,4.4,mb,,127,0.391,1.26,us,us10003z73,"72 km SSE of Antofagasta, Chile",7.4,5.6,0.189,8,1
2015-11-17T13:16:27.910Z,-34.181,-72.349,48.58,4.1,mwr,,58,0.123,0.48,us,us10003yy2,"29 km WSW of Ovalle, Chile",4.6,5.5,0.063,24,1
2015-11-17T10:57:26.200Z,-34.18,-72.074,32.25,4.2,mb,,190,1.115,0.57,us,us10003yxk,"73 km W of Illapel, Chile",5.5,2.3,0.199,7,1
2015-11-16T20:52:19.700Z,-34.18,-70.185,7.8,4.6,mwr,,121,0.504,1.1,us,us10003ytn,"75 km WSW of Coquimbo, Chile",7.3,3.5,0.053,34,1
2015-11-16T16:46:00.250Z,-34.179,-72.053,10,4.3,mb,,138,0.771,1.03,us,us10003zk5,"76 km W of Coquimbo, Chile",4.5,1.9,0.238,5,1
2015-11-16T15:15:29.790Z,-34.176,-72.2804,10,4.1,mwr,,80,1.212,0.66,us,us10003yp4,"86 km WSW of Illapel, Chile",5.6,1.9,0.052,35,1
2015-11-16T09:57:07.420Z,-34.176,-72.207,50.33,4.4,mb,,62,0.203,0.8,us,us10003yn6,"20 km W of Ovalle, Chile",4.3,6.7,0.17,14,1
2015-11-16T04:55:35.510Z,-34.175,-72.211,78.14,4.7,mb,,92,0.483,0.77,us,us10003yl3,"63 km ESE of Arica, Chile",6,5.7,0.073,57,0
2015-11-16T02:32:03.310Z,-34.174,-72.446,36.83,4.3,mb,,158,0.203,0.37,us,us10003ykf,"59 km WSW of Ovalle, Chile",5.8,10.5,0.238,5,1
2015-11-16T01:57:10.720Z,-34.1734,-72.3062,37.57,4.3,mb,,80,0.909,0.94,us,us10003zek,"Near the coast of Coquimbo, Chile",6.3,1.9,0.265,4,1
2015-11-15T17:02:53.690Z,-34.171,-70.291,10,4.3,mb,,95,0.718,0.97,us,us10003yii,"71 km WNW of Coquimbo, Chile",5.1,1.9,0.201,7,1
2015-11-14T21:49:09.830Z,-34.168,-72.332,17.05,4.3,mb,,195,0.765,0.73,us,us10003za5,"79 km NW of Coquimbo, Chile",4.4,5.9,0.267,4,1
2015-11-14T14:54:54.040Z,-34.167,-72.201,35,4.3,mb,,192,0.818,1.24,us,us10003z9d,"86 km NW of Coquimbo, Chile",7.2,2,0.375,2,1
2015-11-14T12:58:19.000Z,-34.165,-72.095,43.9,4.4,mb,,,,1.06,us,us10003ycb,"25 km SW of Ovalle, Chile",9.5,5.2,0.178,9,1
2015-11-14T07:43:07.470Z,-34.164,-71.88,10.05,4.4,mwr,,166,0.826,0.81,us,us10003yb9,"85 km WNW of Coquimbo, Chile",5.9,2.1,0.048,41,1
2015-11-13T20:28:20.430Z,-34.163,-71.952,17.52,4.3,mb,,137,0.685,1.44,us,us10003y6t,"67 km WNW of Coquimbo, Chile",4.5,6.1,0.532,1,1
2015-11-13T14:36:52.140Z,-34.163,-70.054,10,4.4,mwr,,98,0.997,1,us,us10003y3a,"103 km WNW of Coquimbo, Chile",4.8,1.8,0.045,48,1
2015-11-13T03:27:04.990Z,-34.162,-72.321,13.13,4.4,mb,,198,0.668,0.55,us,us10003yyb,"65 km WSW of Coquimbo, Chile",6.1,6.7,0.309,4,1
2015-11-12T14:45:30.620Z,-34.162,-70.078,10,4.3,mb,,189,0.733,0.63,us,us10003yqn,"82 km WSW of Coquimbo, Chile",6,2,0.375,2,1
2015-11-12T06:53:50.120Z,-34.161,-72.297,10,4.4,mwr,,92,0.84,0.86,us,us10003xqq,"86 km WNW of Coquimbo, Chile",5.1,1.8,0.043,52,1
2015-11-12T05:54:12.730Z,-34.158,-70.186,18.8,4.4,mb,,144,0.37,0.97,us,us10003xqg,"42 km NNW of Valparaíso, Chile",5,3.9,0.135,16,1
2015-11-12T03:31:43.280Z,-34.156,-71.16,10,4.1,mb,,202,0.378,0.58,us,us10003yqs,"81 km W of Ovalle, Chile",4.2,1.7,0.262,4,1
2015-11-11T21:11:42.740Z,-34.155,-72.407,19.76,4.2,mb,,124,0.375,1.04,us,us10003xmc,"76 km SW of Ovalle, Chile",3.9,5.4,0.265,4,1
2015-11-11T18:33:42.060Z,-34.155,-70.212,7.09,4.6,mwr,,114,0.681,1.12,us,us10003xfv,"66 km W of Coquimbo, Chile",3.7,3.5,0.044,50,1
2015-11-11T17:33:49.130Z,-34.1537,-72.2855,10,4.3,mb,,144,0.827,0.96,us,us10003y5b,"84 km WNW of Coquimbo, Chile",4.5,2,0.532,1,1
2015-11-11T16:27:24.520Z,-34.153,-72.303,92.46,4.3,mb,,42,1.088,1.12,us,us10003xf5,"116 km NW of San José de Jáchal, Argentina",6.1,1.9,0.137,15,0
2015-11-11T15:43:14.920Z,-34.153,-72.172,10,4.3,mb,,99,0.907,1.19,us,us10003xes,"91 km W of Coquimbo, Chile",5.6,1.9,0.218,6,1
2015-11-11T09:14:14.690Z,-34.152,-72.4387,13.62,4.5,mb,,145,0.788,0.96,us,us10003xc3,"83 km NW of Coquimbo, Chile",3.9,5.4,0.103,28,1
2015-11-11T09:07:45.170Z,-34.152,-72.247,10,4.6,mwr,,136,0.791,0.93,us,us10003xc2,"80 km WNW of Coquimbo, Chile",3.9,1.8,0.042,54,1
2015-11-11T07:59:32.000Z,-34.151,-72.154,35.3,4.2,mwr,,,,1.11,us,us10003xbp,"36 km WSW of Illapel, Chile",6.5,6,0.044,50,1
2015-11-11T07:42:21.480Z,-34.15,-72.179,12.07,4.5,mb,,151,0.829,1.1,us,us10003xbh,"86 km NW of Coquimbo, Chile",4,5.5,0.241,5,1
2015-11-11T07:08:56.140Z,-34.149,-72.245,13,4.6,mwr,,92,0.865,0.94,us,us10003xak,"90 km NW of Coquimbo, Chile",5,1.8,0.041,58,1
2015-11-11T06:35:14.830Z,-34.149,-71.816,10,4.5,mb,,97,0.83,0.62,us,us10003xai,"84 km WNW of Coquimbo, Chile",5.3,1.9,0.27,4,1
2015-11-11T04:46:30.290Z,-34.143,-72.201,15.2,4.2,mb,,167,0.735,0.56,us,us10003y41,"73 km WNW of Coquimbo, Chile",4.8,4.8,0.236,5,1
2015-11-11T03:40:24.140Z,-34.143,-70.001,10,4.5,mb,,150,0.844,0.81,us,us10003xa3,"88 km NW of Coquimbo, Chile",3.6,1.8,0.18,9,1
2015-11-11T03:25:40.690Z,-34.142,-72.34,19.96,4.3,mb,,92,0.723,0.69,us,us10003y3v,"72 km WNW of Coquimbo, Chile",4.6,1.2,0.168,10,1
2015-11-11T03:13:13.590Z,-34.142,-70.042,13.32,4.8,mb,,145,0.686,0.99,us,us10003y46,"68 km WNW of Coquimbo, Chile",4.5,5.1,0.277,4,1
2015-11-11T03:07:49.000Z,-34.1415,-72.245,10,5.1,mb,,142,0.846,0.88,us,us10003x9t,"87 km WNW of Coquimbo, Chile",4.2,1.7,0.058,96,1
2015-11-11T02:46:19.830Z,-34.141,-72.313,10,6.9,mww,,43,0.821,1.18,us,us10003x9g,"85 km NW of Coquimbo, Chile",5.1,1.7,,,1
2015-11-11T02:29:59.980Z,-34.141,-71.302,10,4.5,mb,,141,0.843,1.2,us,us10003y43,"87 km NW of Coquimbo, Chile",5.3,1.9,0.221,6,1
2015-11-11T02:26:30.050Z,-34.14,-71.951,11.62,4.6,mb,,195,0.877,0.75,us,us10003y54,"91 km NW of Coquimbo, Chile",6.1,2.8,0.387,2,1
2015-11-11T02:23:39.270Z,-34.14,-70.211,10,5.1,mb,,61,0.751,1.04,us,us10003x94,"Near the coast of Coquimbo, Chile",2.9,1.7,0.082,48,1
2015-11-11T02:18:04.680Z,-34.139,-72.316,15.16,4.8,mb,,133,0.77,0.64,us,us10003x96,"81 km NW of Coquimbo, Chile",4.6,4.2,0.062,80,1
2015-11-11T02:14:39.610Z,-34.138,-71.912,10,4.8,mb,,114,0.831,1.37,us,us10003x90,"86 km NW of Coquimbo, Chile",4.6,1.8,0.121,21,1
2015-11-11T02:06:36.730Z,-34.137,-69.708,10,4.9,mb,,115,0.749,0.86,us,us10003xa2,"78 km NW of Coquimbo, Chile",4.2,1.8,0.119,22,1
2015-11-11T02:01:05.910Z,-34.136,-71.948,10,5.1,mb,,150,0.838,0.89,us,us100041dt,"86 km WNW of Coquimbo, Chile",4.6,1.9,0.124,21,1
2015-11-11T01:54:38.570Z,-34.136,-70.015,12,6.9,mww,,32,0.784,1.08,us,us10003x8t,"81 km NW of Coquimbo, Chile",4.3,1.7,,,1
2015-11-10T23:48:25.110Z,-34.1325,-72.3193,10,4.4,mwr,,89,0.862,1.3,us,us10003x7z,"Off the coast of Coquimbo, Chile",3,1.8,0.06,27,1
2015-11-10T23:28:17.900Z,-34.131,-71.618,17.73,4.3,mb,,195,0.396,0.86,us,us10003y1w,"75 km SW of Coquimbo, Chile",3.3,5.4,0.265,4,1
2015-11-10T19:38:22.510Z,-34.131,-71.311,43.86,4.1,mb,,146,0.239,1.33,us,us10003x44,"42 km SW of Ovalle, Chile",5.9,4.6,0.303,3,1
2015-11-10T12:58:38.410Z,-34.131,-70.392,43.18,4.6,mwr,,56,0.262,0.83,us,us10003wa5,"27 km SW of Ovalle, Chile",5.2,4.3,0.061,26,1
2015-11-10T11:43:46.390Z,-34.127,-70.697,3.92,4.2,mwr,,191,0.983,0.86,us,us10003w9k,"Off the coast of Coquimbo, Chile",5.2,5.8,0.055,32,1
2015-11-10T04:13:17.870Z,-34.126,-70.702,9.14,4.3,mb,,150,0.791,0.75,us,us10003w6t,"83 km NW of Coquimbo, Chile",3.8,5.1,0.188,8,1
2015-11-10T04:09:09.860Z,-34.124,-72.285,35,4.3,mb,,178,0.751,1.28,us,us10003w6s,"78 km NW of Coquimbo, Chile",4.9,2,0.189,8,1
2015-11-09T15:43:06.310Z,-34.124,-71.978,10,4.4,mb,,190,1.184,0.67,us,us10003xve,"93 km W of Illapel, Chile",6.9,1.9,0.239,5,1
2015-11-09T14:59:20.050Z,-34.123,-72.409,10,4.5,mb,,178,0.966,1.05,us,us10003xvk,"100 km WNW of Coquimbo, Chile",3.8,2,0.384,2,1
2015-11-09T05:50:28.000Z,-34.122,-70.172,50.1,4.3,mb,,,,1.07,us,us10003vwh,"36 km S of Coquimbo, Chile",5.5,3.1,0.2,7,1
2015-11-09T03:01:52.660Z,-34.1215,-72.2952,40.02,4.1,mb,,129,0.386,0.88,us,us10003ze5,"35 km SSW of Coquimbo, Chile",6.5,13.4,0.368,2,1
2015-11-08T22:07:19.130Z,-34.12,-71.449,17.78,4,mwr,,152,0.816,0.45,us,us10003vua,"95 km WNW of Iquique, Chile",4.3,4.7,0.048,42,1
2015-11-08T21:42:28.180Z,-34.12,-70.216,13.2,4.1,mwr,,193,1.208,0.4,us,us10003vu5,"98 km W of Illapel, Chile",5.5,4,0.055,32,1
2015-11-07T23:56:21.000Z,-34.119,-72.125,47.3,4.3,mb,,,,0.73,us,us10003vmn,"21 km SW of Ovalle, Chile",4.3,3.6,0.168,10,1
2015-11-07T22:23:53.530Z,-34.118,-72.2,8.15,4.6,mb,,162,0.824,1.12,us,us10003vm5,"84 km WNW of Illapel, Chile",3.3,3.9,0.105,27,1
2015-11-07T12:28:33.000Z,-34.118,-70.09,50.7,4.1,mb,,,,1.2,us,us10003vji,"Near the coast of Coquimbo, Chile",6.9,6.7,0.301,3,1
2015-11-07T11:51:29.000Z,-34.116,-72.255,27.5,4.4,mb,,,,0.99,us,us10003vj4,"42 km WSW of Ovalle, Chile",7.3,2.5,0.311,3,1
2015-11-07T10:53:44.160Z,-34.116,-72.233,42,5.7,mww,,56,0.216,0.62,us,us10003vij,"22 km SW of Ovalle, Chile",5.7,1.8,,,1
2015-11-07T10:38:24.940Z,-34.116,-70.128,38.72,4,mb,,189,0.102,1.1,us,us10003vig,"51 km WSW of Ovalle, Chile",4.2,10.9,0.368,2,1
2015-11-07T10:31:20.620Z,-34.115,-71.905,42.26,4.9,mwr,,63,0.196,0.66,us,us10003vie,"32 km SW of Ovalle, Chile",5.3,4.4,0.052,36,1
2015-11-07T09:30:59.790Z,-34.114,-72.091,34.67,4.6,mb,,115,0.286,0.72,us,us10003vi4,"67 km WSW of Ovalle, Chile",6,5.3,0.145,15,1
2015-11-07T09:17:00.000Z,-34.113,-72.177,43.23,4.6,mb,,115,0.282,0.66,us,us10003vi2,"31 km SSW of Ovalle, Chile",7,4.8,0.089,38,1
2015-11-07T07:31:43.870Z,-34.113,-69.531,46,6.8,mww,,41,0.258,0.76,us,us10003vgt,"39 km SW of Ovalle, Chile",4.4,1.8,,,1
2015-11-07T07:04:31.380Z,-34.109,-71.977,13,6.2,mww,,111,1.029,0.79,us,us10003vgi,"107 km WNW of Coquimbo, Chile",6.5,1.8,,,1
2015-11-07T01:34:51.960Z,-34.109,-70.489,8.85,4.8,mb,,145,0.717,1.15,us,us10003vey,"69 km W of Coquimbo, Chile",5,3.7,0.083,45,1
2015-11-06T20:50:58.210Z,-34.1081,-72.1064,17.24,4.1,mb,,151,0.734,0.8,us,us10003w8w,"81 km WNW of Cartagena, Chile",3.7,5.7,0.261,4,1
2015-11-06T08:44:07.540Z,-34.107,-72.203,8.49,5.4,mww,,94,0.757,0.79,us,us10003v5a,"91 km WSW of Coquimbo, Chile",4.3,4.1,,,1
2015-11-06T08:20:10.980Z,-34.107,-70.166,8.67,4.2,mb,,196,0.588,0.84,us,us10003v57,"82 km WSW of Coquimbo, Chile",6,5.8,0.304,3,1
2015-11-06T04:57:05.780Z,-34.106,-72.228,11.51,4.5,mwr,,85,0.466,0.91,us,us10003v47,"83 km SW of Coquimbo, Chile",2.8,3.5,0.045,48,1
2015-11-05T17:02:39.680Z,-34.103,-72.137,25.93,4.4,mwr,,117,0.128,0.64,us,us10003uwn,"56 km W of Ovalle, Chile",3.3,3.9,0.054,33,1
2015-11-05T01:28:44.960Z,-34.103,-70.119,37.98,4,mwr,,62,0.129,0.81,us,us10003ut1,"34 km WSW of Ovalle, Chile",5.2,2.8,0.08,15,1
2015-11-04T01:22:11.110Z,-34.103,-69.938,19.07,4,mb,,167,0.42,0.93,us,us200041tc,"71 km SW of Coquimbo, Chile",5.8,6.8,0.3,3,1
2015-11-03T21:30:17.000Z,-34.1,-72.102,49.6,4.2,mb,,,,1.1,us,us200041rq,"29 km SW of Ovalle, Chile",2.7,5.7,0.159,11,1
2015-11-03T10:28:58.610Z,-34.099,-70.259,4.12,4.1,mb,,195,0.719,0.69,us,us200041j9,"109 km WNW of Illapel, Chile",7,6.5,0.234,5,1
2015-11-03T01:43:28.790Z,-34.096,-72.143,28.09,4.7,mwr,,86,0.225,0.85,us,us200041hl,"Near the coast of Coquimbo, Chile",5.1,2,0.043,51,1
2015-11-02T16:48:58.380Z,-34.096,-71.531,17.49,4.4,mb,,175,0.392,0.82,us,us200041bh,"78 km WNW of Ovalle, Chile",3.4,4.7,0.161,11,1
2015-11-01T09:14:31.950Z,-34.095,-70.305,29.72,4.1,mb,,141,0.755,1.03,us,us2000416b,"79 km WNW of Iquique, Chile",8.1,4.3,0.213,6,1
2015-10-31T19:29:17.450Z,-34.095,-69.987,20.13,4.1,mb,,189,0.448,0.67,us,us20004145,"80 km SW of Ovalle, Chile",3.1,6.5,0.198,7,1
2015-10-31T02:19:10.690Z,-34.094,-70.991,10,4.2,mb,,134,1.121,0.89,us,us20004106,"96 km S of Pacocha, Peru",4.5,1.9,0.187,8,1
2015-10-30T12:41:40.690Z,-34.093,-70.484,34.98,4.2,mb,,150,1.072,0.79,us,us200041kb,"78 km W of Illapel, Chile",7.5,11.4,0.2,7,1
2015-10-30T07:55:08.690Z,-34.092,-72.015,2.31,4.3,mb,,194,1.208,0.58,us,us200040nr,"86 km WSW of Illapel, Chile",5.1,3.2,0.239,5,1
